node,biogrid_degree_centrality,biogrid_closeness_centrality,biogrid_betweenness_centrality,string_degree_centrality,string_closeness_centrality,string_betweenness_centrality,intact_degree_centrality,intact_closeness_centrality,biogrid_clustering_coefficient,intact_clustering_coefficient,string_clustering_coefficient
Q5T200,0.000479717,0.312303394,1.16e-06,0.047760727,0.002991897,4.72e-05,0.00019484,0.744357301,0.0634146341463414,0.0892307692307692,0.2467745214095252
Q8IZ69,0.000900933,0.390464813,1.15e-05,0.043010753,0.002997191,2.23e-05,0.000487099,0.80340695,0.0167464114832535,0.0264423076923076,0.2531349903856362
Q9NQH7,0.000362713,0.313836789,2.8e-06,0.044002505,0.003005765,0.000105819,0.000412161,0.791499656,0.0602150537634408,0.1151515151515151,0.1662820545332105
Q9UKV3,0.001298747,0.604193458,6.53e-06,0.039931099,0.003008313,4.53e-05,0.000554544,0.782258706,0.0800982800982801,0.1140318400592373,0.2354138863224172
Q9BQ95,0.001626359,0.52274967,1.49e-05,0.02479382,0.002851818,9.47e-06,0.00083931,0.851795954,0.1577520592221874,0.0728764478764478,0.195709526982012
Q9BPZ7,0.000374414,0.193016651,4.45e-07,0.03278004,0.002962617,9.81e-06,0.000666951,0.821636996,0.0277777777777777,0.3592951991828396,0.2131015146435863
O14979,0.001228544,0.603156755,3.42e-06,0.09369454,0.003160808,0.000165842,0.000914248,0.866914207,0.226007326007326,0.1089283294946484,0.221523307341401
Q9Y3M2,0.00026911,0.287395633,1.82e-06,0.020826809,0.002817081,2.16e-05,0.001228989,0.826467264,0.0474308300395256,0.1663923387700134,0.1640785380536769
O43660,0.000526519,0.604185681,2.68e-06,0.060757908,0.003001821,6.59e-05,0.00044963,0.786886712,0.1616161616161616,0.131638418079096,0.2267701435734695
O14757,0.00054992,0.488222019,3.11e-05,0.100062637,0.003162365,0.000215527,0.000554544,0.874867024,0.0074005550416281,0.1008371385083713,0.2193901832085842
P51809,0.000538219,0.284351856,3.35e-06,0.063158994,0.003089744,7.47e-05,0.000419655,0.885016258,0.1990338164251207,0.0662337662337662,0.1618317166704263
Q15036,0.000468017,0.296400907,9.64e-06,0.030639942,0.002922588,7.73e-05,0.000329729,0.825694287,0.0141025641025641,0.0528541226215644,0.1136164101609968
P15923,0.000678624,0.204129009,9.66e-06,0.063002401,0.003072969,6.59e-05,0.000202334,0.719607082,0.0664451827242525,0.0598290598290598,0.2211312946452493
Q96C19,0.00026911,0.504991533,1.03e-06,0.023541079,0.002978743,5.53e-05,0.000239803,0.889232788,0.0039525691699604,0.0987903225806451,0.1277851687607785
Q8WUM4,0.000596722,0.604169359,2.25e-06,0.047917319,0.00305963,5.46e-05,0.000816828,0.85020653,0.0909803921568627,0.0468909276248725,0.1828117167138271
Q9UMY1,0.000234008,0.273793633,1.32e-07,0.025472388,0.002874139,9.43e-06,0.000179852,0.742195286,0.0631578947368421,0.0905797101449275,0.2943750631164372
Q9NUL5,0.000234008,0.369496198,9.19e-07,0.007203257,0.002392336,1.11e-05,0.00025479,0.688253453,0.0052631578947368,0.1639928698752228,0.2986353538559188
Q8NBJ5,0.000491418,0.604195483,2.39e-06,0.01555486,0.002730347,1.66e-05,0.000307247,0.871483427,0.2346109175377468,0.0402439024390243,0.1277427519038257
Q01664,0.000397814,0.542771854,1.49e-06,0.023645474,0.002875294,3.62e-05,0.000434643,0.779278769,0.0338680926916221,0.0369026013309134,0.1392291312586688
P34059,0.000900933,0.470081649,3.96e-06,0.019208686,0.002785993,2.21e-05,0.000209827,0.681418066,0.0546821599453178,0.0238095238095238,0.1044307546499229
Q15031,0.001462553,0.309234133,6.51e-06,0.062950204,0.003051491,6.71e-05,0.00019484,0.832136465,0.206060606060606,0.1907692307692307,0.2235640607474384
P62195,0.00084243,0.603888185,4.59e-06,0.088265999,0.003139007,0.000142677,0.001296434,0.90863823,0.0348200312989045,0.0803199354751982,0.2103982447975533
P62910,0.001415751,0.602927809,4.54e-06,0.066760622,0.003065468,6.36e-05,0.000816828,0.84833832,0.3566443526563168,0.1484879374787631,0.2769488095281794
Q9Y383,0.001602958,0.55267784,0.000145677,0.046768974,0.003002542,7.11e-05,0.000824322,0.840242719,0.0598969514813224,0.0595496246872393,0.2138392857142857
Q9UBN7,0.000748827,0.2950395,7.9e-06,0.10105439,0.003151364,0.000147113,0.001116582,0.875250064,0.0094246031746031,0.0362778886268819,0.2058502573301727
P61073,0.002199679,0.311950256,1.71e-05,0.110032362,0.003152867,0.000203614,0.000262284,0.727575627,0.0275913073159631,0.0302521008403361,0.217676868196641
Q9NZE8,0.000959435,0.314834225,2.54e-06,0.022497129,0.002764298,1.33e-05,0.000389679,0.754825642,0.4564890093345378,0.3099547511312217,0.2577672260292451
Q5JSZ5,0.000421215,0.284708385,2.4e-06,0.025785573,0.002860028,0.000102751,0.000419655,0.892348519,0.0428571428571428,0.0571428571428571,0.1211372165786599
Q9NW08,0.000573321,0.545072943,9.32e-07,0.086647876,0.003098692,0.00022064,0.00025479,0.729553157,0.1858585858585858,0.1265597147950089,0.2120714322025897
Q14686,0.000234008,0.310372313,1.86e-06,0.034084978,0.002916198,2.83e-05,0.000434643,0.792904972,0.3894736842105263,0.1282516636418632,0.1942286192091245
Q15717,0.000409515,0.603796671,3.15e-06,0.095625848,0.003141615,0.000144163,0.000786853,0.865289485,0.1394957983193277,0.136996336996337,0.2097948003691876
Q86UT8,0.000234008,0.282778005,1.09e-07,0.007881825,0.002523945,1.1e-05,0.000179852,0.722208507,0.3111111111111111,0.0797101449275362,0.1128476821192053
Q8N138,0.000234008,0.281752098,7.7e-07,0.029491596,0.002933722,3.18e-05,0.000247297,0.833046492,0.0368421052631578,0.0776515151515151,0.1050021966986757
P08559,0.007067055,0.604280664,0.000442425,0.073702892,0.003119889,0.000110192,0.002068299,0.892902034,0.0839620880146727,0.0463768115942029,0.1987409728900604
P11166,0.001450852,0.57643836,1.07e-05,0.096930786,0.003178002,0.000167804,0.000494593,0.871211504,0.0691056910569105,0.0466200466200466,0.1835946929604664
Q8N5U6,0.000585021,0.419814032,6.95e-06,0.031840484,0.002862456,0.000101854,0.000419655,0.760323897,0.0473469387755102,0.0551948051948051,0.2074779940240652
P42338,0.000631823,0.589768553,8.8e-06,0.099749452,0.003212951,0.000290396,0.000404667,0.778862689,0.0527210884353741,0.0656883298392732,0.1800258081484708
P60900,0.000444616,0.603489407,1.58e-06,0.085864913,0.00309928,0.000124745,0.000786853,0.849702305,0.0341394025604551,0.136080586080586,0.2178680510874951
O14672,0.000596722,0.274516044,1.64e-06,0.060862303,0.003064351,9.56e-05,0.000794347,0.834332538,0.072156862745098,0.0481581311769991,0.2074338003077172
Q9GZR7,0.002468789,0.546323733,2.13e-05,0.079705606,0.00311196,0.000206766,0.001019162,0.85714861,0.2259986459038591,0.067755991285403,0.2517704473689405
P18124,0.002047574,0.569387457,1.2e-05,0.085864913,0.003077059,7.37e-05,0.000989186,0.864561618,0.2844006568144499,0.1024751330094841,0.2651188072682093
O14544,0.00028081,0.297550806,3.1e-07,0.025576783,0.002922016,1.03e-05,0.000314741,0.757908774,0.0253623188405797,0.0522648083623693,0.273811610533784
Q9Y5A9,0.000444616,0.569572267,1.54e-06,0.050579392,0.00303675,5.51e-05,0.000412161,0.860839155,0.0739687055476529,0.0653198653198653,0.2468485871947735
Q9Y5Z0,0.00083073,0.296596834,1.03e-05,0.03278004,0.003033457,5.36e-05,0.00019484,0.675660036,0.0273641851106639,0.0061538461538461,0.1407978545088836
Q8IWA0,0.000456316,0.303950336,2.72e-06,0.040035494,0.002904858,1.57e-05,0.000209827,0.747414954,0.1012145748987854,0.0582010582010582,0.3679794118347909
Q9HD34,0.000631823,0.27532802,2.86e-06,0.023384487,0.002810457,2.43e-05,0.000247297,0.770704972,0.3088749126484975,0.0871212121212121,0.2008129594119527
Q86VY4,0.00028081,0.041337467,1.43e-07,0.036642656,0.003021011,9.53e-05,0.000269778,0.738561363,0.3659420289855072,0.0317460317460317,0.169432353455178
P57076,0.000421215,0.502028267,8.79e-07,0.012005429,0.002644049,1.2e-05,0.000367198,0.755899692,0.0317460317460317,0.0204081632653061,0.1553825707233719
Q9Y2A7,0.000456316,0.583499966,5.15e-06,0.044263493,0.003041459,4.55e-05,0.000419655,0.894741746,0.0188933873144399,0.1454545454545454,0.1692488472076808
Q86YB8,0.000456316,0.590046988,1.09e-06,0.025054807,0.00290543,2.91e-05,0.000179852,0.73398694,0.0944669365721997,0.1123188405797101,0.1841684064022268
P20155,0.000257409,0.297298606,2.23e-06,0.016703205,0.002810116,1.88e-05,0.000224815,0.696237411,0.0562770562770562,0.0459770114942528,0.0927899686520376
P25705,0.001743363,0.555503104,8.75e-06,0.11050214,0.003163128,0.000333627,0.001468792,0.884388992,0.1469348659003831,0.0871794871794871,0.1800484510573778
P22059,0.000339312,0.590396262,1.16e-06,0.04368932,0.00304961,7.76e-05,0.000217321,0.874978793,0.0270935960591133,0.0738916256157635,0.1350688549330315
P27658,0.000491418,0.298522982,1.2e-06,0.040348679,0.002981763,0.000120166,0.000599507,0.796069898,0.0197444831591173,0.1148734177215189,0.1479666731461434
P52789,0.000362713,0.556376473,7.23e-07,0.063106796,0.003109235,6.3e-05,0.000277272,0.835581415,0.1268817204301075,0.069069069069069,0.2213079059372586
P25490,0.001006236,0.306957019,6.34e-06,0.085812715,0.003128985,0.00013549,0.00203083,0.874604004,0.2497948016415868,0.0560612272789394,0.2162229202115292
Q8NHX9,0.000666924,0.3135595,2.4e-06,0.028552041,0.002952484,3.16e-05,0.000412161,0.713696174,0.0256892230576441,0.0094276094276094,0.1343324560874835
Q3SXP7,0.000339312,0.289818553,4.2e-07,0.005689529,0.00246533,3.56e-06,0.000209827,0.583102393,0.0123152709359605,0.0264550264550264,0.1777098199116547
P06400,0.000327612,0.284232565,3.05e-06,0.074277064,0.003099699,8.1e-05,0.001311421,0.853602625,0.0502645502645502,0.0246305418719211,0.2402572564647695
P40429,0.003451625,0.604020847,2.25e-05,0.107318092,0.003174545,0.000324246,0.00080184,0.914872487,0.2016142050040355,0.1257273849409275,0.2125910041940034
A0AV96,0.000912633,0.313375108,9.29e-06,0.044263493,0.003048415,0.000104386,0.000172358,0.71930579,0.1441891441891442,0.0118577075098814,0.1426065358312356
Q9NQB0,0.000479717,0.292974979,7.56e-07,0.087639628,0.003150434,0.000537426,0.001251471,0.819736763,0.0219512195121951,0.0300844094942644,0.1614439323026291
Q7Z398,0.000737127,0.310381169,1.73e-05,0.002766468,0.002644298,2.65e-08,0.000239803,0.719728822,0.0378904249871991,0.0584677419354838,0.3265602322206096
Q96BY7,0.000409515,0.298102901,9.78e-07,0.022079549,0.00291833,9.45e-06,0.000299753,0.818691405,0.0319327731092436,0.0474358974358974,0.1947385522055281
Q9NX58,0.002398587,0.433268272,2.06e-05,0.053137071,0.003002396,1.91e-05,0.001236483,0.837531104,0.2235294117647059,0.1288987435328898,0.3078007854682577
Q9BWD1,0.000257409,0.553879686,1.46e-06,0.043845913,0.003001925,2.41e-05,0.000149877,0.707664778,0.0519480519480519,0.1,0.2155173392360519
Q68CP9,0.000409515,0.273547217,1.92e-06,0.052719491,0.003076472,7.75e-05,0.000621988,0.824065949,0.2756302521008403,0.0902145166029973,0.2266159024227497
Q969U7,0.000503118,0.545373502,6.23e-06,0.027664683,0.002915859,6.82e-06,0.000262284,0.718560933,0.0476190476190476,0.2218487394957983,0.2038948532296608
P08195,0.001345549,0.603316482,6.39e-05,0.056164527,0.003091236,7.98e-05,0.000861791,0.915676042,0.1234172387490465,0.0575133485888634,0.151721276043918
P62333,0.000479717,0.603295943,1.43e-06,0.114051571,0.003183716,0.000195659,0.000959211,0.908422051,0.0666666666666666,0.1833169291338582,0.1771079035381094
Q6UVJ0,0.00111154,0.279809089,1.79e-05,0.03507673,0.002964906,8.69e-05,0.000651964,0.832330558,0.0676371780515117,0.0876770916867147,0.1870431481087218
Q9BX10,0.000257409,0.276196572,5.67e-07,0.013414761,0.002757663,8.02e-06,0.000187346,0.675774835,0.0086580086580086,0.0233333333333333,0.0919260700389105
Q86U42,0.000374414,0.603073563,5.67e-05,0.064672722,0.003049957,7.02e-05,0.000607001,0.845469436,0.0766129032258064,0.1484567901234567,0.2649212912075375
P06756,0.000737127,0.548960463,8.78e-06,0.056738699,0.003038324,7.39e-05,0.000284766,0.843268429,0.0471070148489503,0.0682788051209103,0.2588434215854202
Q14849,0.000725426,0.280910209,6.72e-06,0.021348784,0.002827389,3.95e-05,0.000134889,0.727396823,0.0317292437863564,0.0196078431372549,0.1112589289994726
Q9UGU5,0.00056162,0.311706715,3.19e-07,0.013832342,0.002698053,9.46e-06,0.000322235,0.7886469,0.5531914893617021,0.0343300110741971,0.1124928530588908
Q10567,0.000900933,0.535537748,2.46e-05,0.049326652,0.003080558,8.93e-05,0.000397173,0.859906159,0.1097060833902939,0.0899854862119013,0.1765290108510447
Q7Z3B4,0.00054992,0.563127139,1.12e-05,0.047343146,0.00300564,2.13e-05,0.000584519,0.837177607,0.0517241379310344,0.0519480519480519,0.258287881111103
P18850,0.000783928,0.285045737,7.39e-06,0.051571145,0.003031202,3.69e-05,0.000367198,0.819522113,0.0687471732247851,0.0153061224489795,0.2178379664381904
P17707,0.000503118,0.269915899,4.74e-06,0.035442113,0.002952091,8.58e-05,0.000217321,0.738622083,0.0077519379844961,0.0098522167487684,0.1408978151976053
Q16718,0.00164976,0.602437015,6.22e-06,0.037791001,0.002877878,1.48e-05,0.000592013,0.837584384,0.2811550151975684,0.1493021746186303,0.2575632531731658
Q9Y294,0.001766764,0.272663159,2.54e-05,0.071406201,0.003079124,0.000113683,0.000592013,0.785800079,0.0162472406181015,0.0616682895163907,0.2172950970452221
Q93096,0.000374414,0.302159927,1.12e-06,0.026725128,0.002952297,5.32e-05,0.000217321,0.799047351,0.034274193548387,0.0738916256157635,0.1119893590998043
Q9H840,0.000327612,0.276246618,9.58e-07,0.017903748,0.002763145,9.75e-06,0.000359704,0.76805898,0.1851851851851851,0.0859929078014184,0.1625321807921163
Q9H9Q2,0.000620122,0.603401541,1.14e-05,0.020148241,0.002778976,1.66e-05,0.000494593,0.83280211,0.0442670537010159,0.1636363636363636,0.164524594576408
P11226,0.000257409,0.297009997,4.52e-06,0.034711348,0.002956846,1.48e-05,0.000232309,0.675652265,0.0259740259740259,0.1333333333333333,0.2426986140048917
Q14929,0.000526519,0.312744403,1.59e-06,0.005793924,0.002721928,1.19e-06,0.000359704,0.724640352,0.0565656565656565,0.0239361702127659,0.159049959049959
Q12772,0.000690325,0.283285212,7.52e-06,0.053137071,0.00306859,5.77e-05,0.000509581,0.773052187,0.0245470485096434,0.0320456540825285,0.1926193801639322
P55084,0.002714498,0.56984696,7.22e-05,0.056686502,0.003060789,6.93e-05,0.0010941,0.878026562,0.1085236602477981,0.049881908360888,0.2013731530751669
Q9UQC2,0.000234008,0.272538369,5.67e-06,0.027351498,0.002901117,1.78e-05,0.000779359,0.811246178,0.1684210526315789,0.1827856609410007,0.2602279859296775
Q9UPW6,0.000503118,0.263096555,2.43e-06,0.039095939,0.003006575,3.37e-05,0.000779359,0.811795954,0.0265780730897009,0.0575056011949215,0.2288577283079756
P78362,0.003147414,0.488917835,1.18e-05,0.071771584,0.003110474,0.000228791,0.003005028,0.82012324,0.1566054485934639,0.0344139650872818,0.1560852190022495
Q6UXH1,0.000596722,0.280397774,2.68e-06,0.020774611,0.002859347,1.67e-05,0.000247297,0.742363758,0.0376470588235294,0.0265151515151515,0.1059959748363986
P20794,0.00028081,0.19159514,2.89e-06,0.019156488,0.002872435,2.64e-05,0.000284766,0.761235296,0.0217391304347826,0.0256045519203413,0.1513973883652715
Q9H269,0.000468017,0.513790801,3.91e-06,0.029543794,0.002853807,2.05e-05,0.000389679,0.866687913,0.0294871794871794,0.0746606334841629,0.2478001188279808
Q14566,0.000292511,0.604082781,8.72e-07,0.086961061,0.003151053,0.000196713,0.000771865,0.903417234,0.03,0.1029887683228631,0.2323624945473685
P27708,0.001053038,0.554152736,1.26e-05,0.061436476,0.00308305,7.22e-05,0.001034149,0.874241046,0.0719101123595505,0.0623082619274304,0.2469714308833134
Q14596,0.000690325,0.294640577,5.3e-06,0.063994154,0.003135233,6.66e-05,0.000269778,0.849519399,0.0368205727644652,0.1095238095238095,0.1538582415021473
Q9HD64,0.000432916,0.527338732,5.45e-06,0.009760935,0.002614963,8.48e-06,0.000337223,0.744433855,0.018018018018018,0.0202020202020202,0.1754355701224771
P49754,0.000257409,0.596407259,7.56e-07,0.029230609,0.002943638,2.56e-05,0.000187346,0.723133128,0.0259740259740259,0.15,0.1943202146690519
Q8IZL9,0.00084243,0.31429334,1.52e-05,0.031109719,0.002981484,5.04e-05,0.000344716,0.776846229,0.0391236306729264,0.0492753623188405,0.162957532006091
P43657,0.000725426,0.310525662,1.33e-06,0.020304833,0.002829744,7.55e-05,0.000269778,0.69985786,0.0116340560549973,0.0079365079365079,0.0864760289401849
P55795,0.000432916,0.552175329,1.64e-05,0.040714062,0.002997433,3.29e-05,0.000846804,0.812456669,0.057057057057057,0.1098293299620733,0.2577630756064645
P38646,0.002035873,0.55238656,2.47e-05,0.149023906,0.003215066,0.000297593,0.001798521,0.88173351,0.1236462693508737,0.051115760111576,0.1690097285648188
P55957,0.00028081,0.603366351,1.31e-06,0.013623552,0.002757617,8.56e-06,0.00029226,0.754711132,0.0905797101449275,0.0728744939271255,0.4045682287061597
Q16850,0.000971135,0.289413199,2.19e-05,0.039565717,0.003024426,4.4e-05,0.000172358,0.833587549,0.0464296209227152,0.0513833992094861,0.1707754885797638
P62906,0.002152878,0.603896964,3.31e-05,0.08549953,0.003092692,7.06e-05,0.000981693,0.876141777,0.252791636968401,0.15079271873165,0.25733216081414
Q9H2K2,0.00028081,0.267731647,1.24e-06,0.048387097,0.003112599,4.43e-05,0.000457124,0.796306896,0.0326086956521739,0.0196721311475409,0.1600858339099862
Q96E11,0.003147414,0.315027726,2.78e-05,0.052823886,0.003022252,2.22e-05,0.000149877,0.722417571,0.198329911779393,0.031578947368421,0.2658132088528166
Q7Z695,0.000795629,0.272329216,3.16e-06,0.021244389,0.002904348,3.52e-05,0.000442136,0.780798624,0.054433713784021,0.0391583869082407,0.1235521235521235
Q5HYW2,0.000245709,0.288647714,3.02e-07,0.008247207,0.002599429,1.8e-07,0.000329729,0.720892007,0.1952380952380952,0.0676532769556025,0.1684269934693219
Q9NWS8,0.002129477,0.297989628,4.98e-05,0.021400981,0.002810876,1.41e-05,0.000239803,0.797801856,0.0910691518426325,0.0221774193548387,0.1521020931480708
Q9H6W3,0.000315911,0.271484428,2.67e-07,0.015085082,0.002755921,1.09e-05,0.000239803,0.7775605,0.1452991452991453,0.1290322580645161,0.2339004229142637
Q96A57,0.000362713,0.191442969,3.04e-06,0.017329575,0.002718245,6.53e-07,0.000157371,0.793347733,0.1870967741935484,0.0857142857142857,0.211134568485422
Q6ZTN6,0.000491418,0.269195692,1.76e-06,0.008977973,0.002645046,2.21e-06,0.000179852,0.680844254,0.0058072009291521,0.0217391304347826,0.1200190398476812
Q9H9J2,0.001778464,0.330083467,1.59e-06,0.062950204,0.003056385,0.000111144,0.000517075,0.845385667,0.3861101429069362,0.1547314578005115,0.2315228835077723
P27144,0.001778464,0.602594723,2.8e-05,0.046716776,0.003038688,0.000127714,0.000187346,0.832583741,0.1531892645521087,0.12,0.1922162648569607
Q9Y2X0,0.000327612,0.543390659,3.3e-07,0.020826809,0.002804751,3.74e-05,0.000232309,0.78041641,0.3465608465608465,0.5010752688172043,0.152038387425851
P78358,0.000421215,0.409435958,5.16e-06,0.019574068,0.002693278,2.13e-05,0.000584519,0.644719175,0.0095238095238095,0.0316350316350316,0.3359714795008913
Q9NYB9,0.000608422,0.590243556,6.08e-06,0.038312976,0.003046126,3.62e-05,0.00064447,0.848997583,0.0641025641025641,0.0741450068399452,0.1593057532963336
Q96LT7,0.000362713,0.576493499,1.53e-07,0.032884435,0.002944295,3.4e-05,0.000577025,0.80498429,0.3827956989247312,0.0164046479835953,0.17881747293512
Q8NFA0,0.000936034,0.306568475,8.99e-06,0.07646936,0.003189032,0.000224638,0.00035221,0.794314048,0.0658227848101265,0.0434782608695652,0.1676234170723064
P06730,0.000315911,0.531450396,2.41e-06,0.098392317,0.003150195,0.000121369,0.000607001,0.836139504,0.1737891737891738,0.1361111111111111,0.2082582912365473
Q96ED9,0.000421215,0.27154794,3.19e-06,0.018530118,0.002782351,2.6e-05,0.001528743,0.91210897,0.0158730158730158,0.0369458128078817,0.1003739953847378
Q6P2Q9,0.000912633,0.549064223,5.85e-06,0.103246685,0.00309451,0.0002949,0.001004174,0.899342853,0.0702630702630702,0.119851868477163,0.1884211403843901
P54819,0.001123241,0.603472336,9.08e-06,0.058148032,0.003079825,9.37e-05,0.000524569,0.846392926,0.0875,0.0662525879917184,0.213755825151103
