Interactor_A,Interactor_B,Detection_Method,Interactor_A_Taxid,Interactor_B_Taxid,Interaction_Type,Reference,Confidence_Value,Original_ID_A,Original_ID_B,database
Q13444,Q9Y5X1,MI:0018,9606,9606,MI:0915,MI:0486,0.75,uniprotkb:Q13444,uniprotkb:Q9Y5X1,IntAct
Q96R06,Q13444,MI:0018,9606,9606,MI:0915,MI:0486,0.37,uniprotkb:Q96R06,uniprotkb:Q13444,IntAct
Q9UI95,Q13444,MI:0018,9606,9606,MI:0915,MI:0486,0.37,uniprotkb:Q9UI95,uniprotkb:Q13444,IntAct
Q99962,Q13444,MI:0018,9606,9606,MI:0915,MI:0486,0.51,uniprotkb:Q99962,uniprotkb:Q13444,IntAct
Q9UI95,Q13443,MI:0018,9606,9606,MI:0915,MI:0486,0.63,uniprotkb:Q9UI95,uniprotkb:Q13443,IntAct
Q9UKS6,Q13443,MI:0018,9606,9606,MI:0915,MI:0486,0.51,uniprotkb:Q9UKS6,uniprotkb:Q13443,IntAct
Q99962,Q13443,MI:0018,9606,9606,MI:0915,MI:0486,0.51,uniprotkb:Q99962,uniprotkb:Q13443,IntAct
O88839,Q99JB8,MI:0019,10090,10090,MI:0915,MI:0486,0.4,uniprotkb:O88839,uniprotkb:Q99JB8,IntAct
Q99JB8,Q61072,MI:0019,10090,10090,MI:0915,MI:0486,0.4,uniprotkb:Q99JB8,uniprotkb:Q61072,IntAct
Q62420,Q61072,MI:0019,10090,10090,MI:0915,MI:0486,0.4,uniprotkb:Q62420,uniprotkb:Q61072,IntAct
O88839,Q62420,MI:0019,10090,10090,MI:0915,MI:0486,0.4,uniprotkb:O88839,uniprotkb:Q62420,IntAct
Q9UKS6,Q13443,MI:0096,9606,9606,MI:0915,MI:0486,0.51,uniprotkb:Q9UKS6,uniprotkb:Q13443,IntAct
Q9UKS6,Q13444,MI:0096,9606,9606,MI:0915,MI:0486,0.65,uniprotkb:Q9UKS6,uniprotkb:Q13444,IntAct
Q13443,Q99962,MI:0096,9606,9606,MI:0915,MI:0486,0.51,uniprotkb:Q13443,uniprotkb:Q99962,IntAct
Q99962,Q13444,MI:0096,9606,9606,MI:0915,MI:0486,0.51,uniprotkb:Q99962,uniprotkb:Q13444,IntAct
Q16649,Q16649,MI:0081,9606,9606,MI:0407,MI:0471,0.73,uniprotkb:Q16649,uniprotkb:Q16649,IntAct
P18850,P18850,MI:0081,9606,9606,MI:0407,MI:0471,0.79,uniprotkb:P18850,uniprotkb:P18850,IntAct
Q96BA8,Q96BA8,MI:0081,9606,9606,MI:0407,MI:0471,0.62,uniprotkb:Q96BA8,uniprotkb:Q96BA8,IntAct
P17861,P17861,MI:0081,9606,9606,MI:0407,MI:0471,0.73,uniprotkb:P17861,uniprotkb:P17861,IntAct
O15360,O15287,MI:0019,9606,9606,MI:0915,MI:0471,0.95,uniprotkb:O15360,uniprotkb:O15287,IntAct
P84022,Q01705,MI:0096,9606,10090,MI:0407,MI:0471,0.44,uniprotkb:P84022,uniprotkb:Q01705,IntAct
O15360,O15287,MI:0007,9606,9606,MI:0915,MI:0471,0.95,uniprotkb:O15360,uniprotkb:O15287,IntAct
O15360,Q13813,MI:0019,9606,9606,MI:0915,MI:0471,0.4,uniprotkb:O15360,uniprotkb:Q13813,IntAct
Q13813,Q00597,MI:0019,9606,9606,MI:0915,MI:0471,0.59,uniprotkb:Q13813,uniprotkb:Q00597,IntAct
O15360,O15287,MI:0018,9606,9606,MI:0915,MI:0471,0.95,uniprotkb:O15360,uniprotkb:O15287,IntAct
O15360,Q00597,MI:0018,9606,9606,MI:0915,MI:0471,0.57,uniprotkb:O15360,uniprotkb:Q00597,IntAct
O15360,O15287,MI:0018,9606,9606,MI:0915,MI:0471,0.95,uniprotkb:O15360,uniprotkb:O15287,IntAct
Q9NPI8,O15287,MI:0007,9606,9606,MI:0915,MI:0471,0.75,uniprotkb:Q9NPI8,uniprotkb:O15287,IntAct
Q00597,Q9HB96,MI:0007,9606,9606,MI:0915,MI:0471,0.72,uniprotkb:Q00597,uniprotkb:Q9HB96,IntAct
Q9NPI8,O15287,MI:0018,9606,9606,MI:0915,MI:0471,0.75,uniprotkb:Q9NPI8,uniprotkb:O15287,IntAct
O15360,O15287,MI:0018,9606,9606,MI:0915,MI:0471,0.95,uniprotkb:O15360,uniprotkb:O15287,IntAct
Q9HB96,Q00597,MI:0018,9606,9606,MI:0915,MI:0471,0.72,uniprotkb:Q9HB96,uniprotkb:Q00597,IntAct
Q00597,P06493,MI:0096,9606,9606,MI:0407,MI:0471,0.44,uniprotkb:Q00597,uniprotkb:P06493,IntAct
Q00597,O15360,MI:0019,9606,9606,MI:0915,MI:0471,0.57,uniprotkb:Q00597,uniprotkb:O15360,IntAct
Q00597,P14625,MI:0018,9606,9606,MI:0915,MI:0471,0.58,uniprotkb:Q00597,uniprotkb:P14625,IntAct
Q00597,P14625,MI:0018,9606,9606,MI:0915,MI:0471,0.58,uniprotkb:Q00597,uniprotkb:P14625,IntAct
Q00597,P14625,MI:0006,9606,9606,MI:0915,MI:0471,0.58,uniprotkb:Q00597,uniprotkb:P14625,IntAct
Q00597,P14625,MI:0007,9606,9606,MI:0915,MI:0471,0.58,uniprotkb:Q00597,uniprotkb:P14625,IntAct
P50652,P08113,MI:0006,10090,10090,MI:0915,MI:0471,0.4,uniprotkb:P50652,uniprotkb:P08113,IntAct
Q13257,P78536,MI:0018,9606,9606,MI:0915,MI:0486,0.58,uniprotkb:Q13257,uniprotkb:P78536,IntAct
Q9UI95,Q13443,MI:0018,9606,9606,MI:0915,MI:0486,0.63,uniprotkb:Q9UI95,uniprotkb:Q13443,IntAct
Q9UI95,Q13443,MI:0096,9606,9606,MI:0915,MI:0486,0.63,uniprotkb:Q9UI95,uniprotkb:Q13443,IntAct
Q13257,P78536,MI:0096,9606,9606,MI:0915,MI:0486,0.58,uniprotkb:Q13257,uniprotkb:P78536,IntAct
Q13257,P78536,MI:0019,9606,9606,MI:0915,MI:0486,0.58,uniprotkb:Q13257,uniprotkb:P78536,IntAct
Q13263,P83917,MI:0096,9606,10090,MI:0915,MI:0469,0.56,uniprotkb:Q13263,uniprotkb:P83917,IntAct
P23198,Q13263,MI:0096,10090,9606,MI:0915,MI:0469,0.52,uniprotkb:P23198,uniprotkb:Q13263,IntAct
Q13263,Q13185,MI:0096,9606,9606,MI:0915,MI:0469,0.75,uniprotkb:Q13263,uniprotkb:Q13185,IntAct
Q13263,P45973,MI:0096,9606,9606,MI:0915,MI:0469,0.87,uniprotkb:Q13263,uniprotkb:P45973,IntAct
Q13263,P45973,MI:0096,9606,9606,MI:0915,MI:0469,0.87,uniprotkb:Q13263,uniprotkb:P45973,IntAct
Q13263,P45973,MI:0096,9606,9606,MI:0915,MI:0469,0.87,uniprotkb:Q13263,uniprotkb:P45973,IntAct
P23198,Q13263,MI:0004,10090,9606,MI:0915,MI:0469,0.52,uniprotkb:P23198,uniprotkb:Q13263,IntAct
P51572,Q14790-9,MI:0019,9606,9606,MI:0915,MI:0469,0.4,uniprotkb:P51572,uniprotkb:Q14790-9,IntAct
P20273,P29350,MI:0019,9606,9606,MI:0915,MI:0469,0.5,uniprotkb:P20273,uniprotkb:P29350,IntAct
P20273,P29350,MI:0019,9606,9606,MI:0914,MI:0469,0.5,uniprotkb:P20273,uniprotkb:P29350,IntAct
P20273,P43405,MI:0019,9606,9606,MI:0914,MI:0469,0.62,uniprotkb:P20273,uniprotkb:P43405,IntAct
P20273,P29350,MI:0019,9606,9606,MI:0914,MI:0469,0.5,uniprotkb:P20273,uniprotkb:P29350,IntAct
P20273,P43405,MI:0019,9606,9606,MI:0914,MI:0469,0.62,uniprotkb:P20273,uniprotkb:P43405,IntAct
P20273,P19174,MI:0019,9606,9606,MI:0914,MI:0469,0.5,uniprotkb:P20273,uniprotkb:P19174,IntAct
P20273,P43405,MI:0019,9606,9606,MI:0915,MI:0469,0.62,uniprotkb:P20273,uniprotkb:P43405,IntAct
P19174,P20273,MI:0019,9606,9606,MI:0915,MI:0469,0.5,uniprotkb:P19174,uniprotkb:P20273,IntAct
P20273,P29350,MI:0019,9606,9606,MI:0915,MI:0469,0.5,uniprotkb:P20273,uniprotkb:P29350,IntAct
P70486,P08758,MI:0047,10116,9606,MI:0915,MI:0486,0.4,uniprotkb:P70486,uniprotkb:P08758,IntAct
Q9Z330,P08758,MI:0047,10116,9606,MI:0915,MI:0486,0.4,uniprotkb:Q9Z330,uniprotkb:P08758,IntAct
B2GUV7,P08758,MI:0047,10116,9606,MI:0915,MI:0486,0.4,uniprotkb:B2GUV7,uniprotkb:P08758,IntAct
P70489,P08758,MI:0047,10116,9606,MI:0915,MI:0486,0.4,uniprotkb:P70489,uniprotkb:P08758,IntAct
P03372,P55345,MI:0018,9606,9606,MI:0915,MI:0469,0.75,uniprotkb:P03372,uniprotkb:P55345,IntAct
P03372,P55345,MI:0096,9606,9606,MI:0915,MI:0469,0.75,uniprotkb:P03372,uniprotkb:P55345,IntAct
Q92731,P55345,MI:0096,9606,9606,MI:0915,MI:0469,0.4,uniprotkb:Q92731,uniprotkb:P55345,IntAct
P06401,P55345,MI:0096,9606,9606,MI:0915,MI:0469,0.4,uniprotkb:P06401,uniprotkb:P55345,IntAct
P10828,P55345,MI:0096,9606,9606,MI:0915,MI:0469,0.4,uniprotkb:P10828,uniprotkb:P55345,IntAct
P06748,P55345,MI:0096,9606,9606,MI:0915,MI:0469,0.4,uniprotkb:P06748,uniprotkb:P55345,IntAct
P19793,P55345,MI:0096,9606,9606,MI:0915,MI:0469,0.4,uniprotkb:P19793,uniprotkb:P55345,IntAct
Q07869,P55345,MI:0096,9606,9606,MI:0915,MI:0469,0.4,uniprotkb:Q07869,uniprotkb:P55345,IntAct
P03372,P55345,MI:0096,9606,9606,MI:0915,MI:0469,0.75,uniprotkb:P03372,uniprotkb:P55345,IntAct
P03372,P55345,MI:0096,9606,9606,MI:0915,MI:0469,0.75,uniprotkb:P03372,uniprotkb:P55345,IntAct
P55345,P55345,MI:0096,9606,9606,MI:0915,MI:0469,0.4,uniprotkb:P55345,uniprotkb:P55345,IntAct
P55345,Q8WTV0,MI:0096,9606,9606,MI:0915,MI:0469,0.4,uniprotkb:P55345,uniprotkb:Q8WTV0,IntAct
Q14686,P55345,MI:0096,9606,9606,MI:0915,MI:0469,0.4,uniprotkb:Q14686,uniprotkb:P55345,IntAct
P03372,P55345,MI:0007,9606,9606,MI:0915,MI:0469,0.75,uniprotkb:P03372,uniprotkb:P55345,IntAct
Q9JIL3,Q63009,MI:0018,10116,10116,MI:0915,MI:0469,0.51,uniprotkb:Q9JIL3,uniprotkb:Q63009,IntAct
O70467,Q63009,MI:0018,10116,10116,MI:0915,MI:0469,0.37,uniprotkb:O70467,uniprotkb:Q63009,IntAct
Q12906,Q99873,MI:0006,9606,9606,MI:0213,MI:0469,0.54,uniprotkb:Q12906,uniprotkb:Q99873,IntAct
Q12906,Q99873,MI:0096,9606,9606,MI:0915,MI:0469,0.54,uniprotkb:Q12906,uniprotkb:Q99873,IntAct
Q9JIL3,Q63009,MI:0096,10116,10116,MI:0915,MI:0469,0.51,uniprotkb:Q9JIL3,uniprotkb:Q63009,IntAct
O88498,Q9Z1P3,MI:0018,10116,10116,MI:0915,MI:0469,0.37,uniprotkb:O88498,uniprotkb:Q9Z1P3,IntAct
Q9Z1P3,O88498,MI:0018,10116,10116,MI:0915,MI:0469,0.37,uniprotkb:Q9Z1P3,uniprotkb:O88498,IntAct
O88498,P49950,MI:0018,10116,10116,MI:0915,MI:0469,0.37,uniprotkb:O88498,uniprotkb:P49950,IntAct
P53563,O88498,MI:0018,10116,10116,MI:0915,MI:0469,0.37,uniprotkb:P53563,uniprotkb:O88498,IntAct
O88996,O88498,MI:0018,10116,10116,MI:0915,MI:0469,0.37,uniprotkb:O88996,uniprotkb:O88498,IntAct
Q925A9,O88498,MI:0018,10116,10116,MI:0915,MI:0469,0.37,uniprotkb:Q925A9,uniprotkb:O88498,IntAct
P30561,P53762,MI:0018,10090,10090,MI:0915,MI:0469,0.37,uniprotkb:P30561,uniprotkb:P53762,IntAct
Q61045,P53762,MI:0018,10090,10090,MI:0915,MI:0469,0.63,uniprotkb:Q61045,uniprotkb:P53762,IntAct
Q61079,P53762,MI:0018,10090,10090,MI:0915,MI:0469,0.37,uniprotkb:Q61079,uniprotkb:P53762,IntAct
Q61045,P53762,MI:0019,10090,10090,MI:0915,MI:0469,0.63,uniprotkb:Q61045,uniprotkb:P53762,IntAct
Q61045,P07901,MI:0019,10090,10090,MI:0915,MI:0469,0.4,uniprotkb:Q61045,uniprotkb:P07901,IntAct
P30561,P07901,MI:0019,10090,10090,MI:0915,MI:0469,0.4,uniprotkb:P30561,uniprotkb:P07901,IntAct
P05067,P29353,MI:0096,9606,9606,MI:0915,MI:0469,0.59,uniprotkb:P05067,uniprotkb:P29353,IntAct
P29353,P05067,MI:0096,9606,9606,MI:0915,MI:0469,0.59,uniprotkb:P29353,uniprotkb:P05067,IntAct
P29353,P05067,MI:0096,9606,9606,MI:0915,MI:0469,0.59,uniprotkb:P29353,uniprotkb:P05067,IntAct
Q92529,P05067,MI:0096,9606,9606,MI:0915,MI:0469,0.68,uniprotkb:Q92529,uniprotkb:P05067,IntAct
P29353,P05067,MI:0096,9606,9606,MI:0915,MI:0469,0.59,uniprotkb:P29353,uniprotkb:P05067,IntAct
P29353,P05067,MI:0096,9606,9606,MI:0915,MI:0469,0.59,uniprotkb:P29353,uniprotkb:P05067,IntAct
Q92529,P05067,MI:0096,9606,9606,MI:0915,MI:0469,0.68,uniprotkb:Q92529,uniprotkb:P05067,IntAct
Q61120,P12023,MI:0019,10090,10090,MI:0915,MI:0469,0.4,uniprotkb:Q61120,uniprotkb:P12023,IntAct
Q61120,P12023,MI:0019,10090,10090,MI:0915,MI:0469,0.4,uniprotkb:Q61120,uniprotkb:P12023,IntAct
Q63009,Q63009,MI:0018,10116,10116,MI:0915,MI:0469,0.57,uniprotkb:Q63009,uniprotkb:Q63009,IntAct
Q63009,P27049,MI:0018,10116,10116,MI:0915,MI:0469,0.37,uniprotkb:Q63009,uniprotkb:P27049,IntAct
O70467,O70467,MI:0018,10116,10116,MI:0915,MI:0469,0.37,uniprotkb:O70467,uniprotkb:O70467,IntAct
Q16515,Q9NRD5,MI:0018,9606,9606,MI:0915,MI:0486,0.51,uniprotkb:Q16515,uniprotkb:Q9NRD5,IntAct
Q16515,Q9NRD5,MI:0018,9606,9606,MI:0915,MI:0486,0.51,uniprotkb:Q16515,uniprotkb:Q9NRD5,IntAct
P78348,Q9NRD5,MI:0018,9606,9606,MI:0915,MI:0486,0.54,uniprotkb:P78348,uniprotkb:Q9NRD5,IntAct
Q9NRD5,Q16515,MI:0019,9606,9606,MI:0915,MI:0486,0.51,uniprotkb:Q9NRD5,uniprotkb:Q16515,IntAct
Q9NRD5,P78348,MI:0019,9606,9606,MI:0915,MI:0486,0.54,uniprotkb:Q9NRD5,uniprotkb:P78348,IntAct
Q9NRD5,P78348,MI:0428,9606,9606,MI:0403,MI:0486,0.54,uniprotkb:Q9NRD5,uniprotkb:P78348,IntAct
P04191,P61015,MI:0019,9986,9986,MI:0915,MI:0486,0.4,uniprotkb:P04191,uniprotkb:P61015,IntAct
Q9EP80,P27049,MI:0018,10116,10116,MI:0915,MI:0486,0.58,uniprotkb:Q9EP80,uniprotkb:P27049,IntAct
P27049,Q9EP80,MI:0096,10116,10116,MI:0915,MI:0486,0.58,uniprotkb:P27049,uniprotkb:Q9EP80,IntAct
Q9EP80,P27049,MI:0019,10116,10116,MI:0915,MI:0486,0.58,uniprotkb:Q9EP80,uniprotkb:P27049,IntAct
Q92870,P05067,MI:0018,9606,9606,MI:0915,MI:0469,0.72,uniprotkb:Q92870,uniprotkb:P05067,IntAct
Q92870,P05067,MI:0007,9606,9606,MI:0915,MI:0469,0.72,uniprotkb:Q92870,uniprotkb:P05067,IntAct
Q06481,Q92870,MI:0006,9606,9606,MI:0915,MI:0469,0.4,uniprotkb:Q06481,uniprotkb:Q92870,IntAct
P36544,P05067,MI:0428,9606,9606,MI:0403,MI:0469,0.65,uniprotkb:P36544,uniprotkb:P05067,IntAct
P36544,P05067-PRO_0000000092,MI:0006,9606,9606,MI:0915,MI:0469,0.7,uniprotkb:P36544,uniprotkb:P05067-PRO_0000000092,IntAct
P36544,P05067-PRO_0000000092,MI:0006,9606,9606,MI:0915,MI:0469,0.7,uniprotkb:P36544,uniprotkb:P05067-PRO_0000000092,IntAct
P36544,P05067-PRO_0000000092,MI:0006,9606,9606,MI:0915,MI:0469,0.7,uniprotkb:P36544,uniprotkb:P05067-PRO_0000000092,IntAct
P05067-PRO_0000000092,Q05941,MI:0006,9606,10116,MI:0915,MI:0469,0.69,uniprotkb:P05067-PRO_0000000092,uniprotkb:Q05941,IntAct
P20273,P07948,MI:0019,9606,9606,MI:0914,MI:0469,0.5,uniprotkb:P20273,uniprotkb:P07948,IntAct
P20273,P43405,MI:0019,9606,9606,MI:0914,MI:0469,0.62,uniprotkb:P20273,uniprotkb:P43405,IntAct
P20273,P27986,MI:0019,9606,9606,MI:0914,MI:0469,0.35,uniprotkb:P20273,uniprotkb:P27986,IntAct
P20273,P07948,MI:0019,9606,9606,MI:0915,MI:0469,0.5,uniprotkb:P20273,uniprotkb:P07948,IntAct
P15391,Q92569,MI:0019,9606,9606,MI:0915,MI:0469,0.4,uniprotkb:P15391,uniprotkb:Q92569,IntAct
Q62192,O88188,MI:0019,10090,10090,MI:0915,MI:0486,0.67,uniprotkb:Q62192,uniprotkb:O88188,IntAct
Q9PTD7,P39447,MI:0096,8355,10090,MI:0915,MI:0486,0.4,uniprotkb:Q9PTD7,uniprotkb:P39447,IntAct
P39447,Q9P2M7,MI:0096,10090,9606,MI:0915,MI:0486,0.4,uniprotkb:P39447,uniprotkb:Q9P2M7,IntAct
Q07157,Q9PTD7,MI:0096,9606,8355,MI:0915,MI:0486,0.4,uniprotkb:Q07157,uniprotkb:Q9PTD7,IntAct
Q07157,Q9P2M7,MI:0096,9606,9606,MI:0915,MI:0486,0.4,uniprotkb:Q07157,uniprotkb:Q9P2M7,IntAct
Q9PTD7,Q9Z0U1,MI:0096,8355,10090,MI:0915,MI:0486,0.4,uniprotkb:Q9PTD7,uniprotkb:Q9Z0U1,IntAct
Q9PTD7,Q9PTD7,MI:0096,8355,8355,MI:0915,MI:0486,0.4,uniprotkb:Q9PTD7,uniprotkb:Q9PTD7,IntAct
O15360,P51532,MI:0007,9606,9606,MI:0915,MI:0471,0.54,uniprotkb:O15360,uniprotkb:P51532,IntAct
O15360,P51532,MI:0018,9606,9606,MI:0915,MI:0471,0.54,uniprotkb:O15360,uniprotkb:P51532,IntAct
O15360,P51532,MI:0416,9606,9606,MI:0403,MI:0471,0.54,uniprotkb:O15360,uniprotkb:P51532,IntAct
Q9PUN1,Q9PTD7,MI:0096,8355,8355,MI:0915,MI:0486,0.4,uniprotkb:Q9PUN1,uniprotkb:Q9PTD7,IntAct
Q91049,Q9PTD7,MI:0096,9031,8355,MI:0915,MI:0486,0.4,uniprotkb:Q91049,uniprotkb:Q9PTD7,IntAct
Q9PTD7,Q9PUN1,MI:0096,8355,8355,MI:0915,MI:0486,0.4,uniprotkb:Q9PTD7,uniprotkb:Q9PUN1,IntAct
Q9PTD7,Q91049,MI:0096,8355,9031,MI:0915,MI:0486,0.4,uniprotkb:Q9PTD7,uniprotkb:Q91049,IntAct
O88974,P81270,MI:0018,10090,10090,MI:0915,MI:0469,0.58,uniprotkb:O88974,uniprotkb:P81270,IntAct
P81270,O88974,MI:0096,10090,10090,MI:0915,MI:0469,0.58,uniprotkb:P81270,uniprotkb:O88974,IntAct
P81270,O88974,MI:0007,10090,10090,MI:0915,MI:0469,0.58,uniprotkb:P81270,uniprotkb:O88974,IntAct
P11308,Q15047,MI:0006,9606,9606,MI:0915,MI:0469,0.4,uniprotkb:P11308,uniprotkb:Q15047,IntAct
O88974,P68431,MI:0006,10090,9606,MI:0213,MI:0469,0.44,uniprotkb:O88974,uniprotkb:P68431,IntAct
P60896,P51587,MI:0018,9606,9606,MI:0915,MI:0469,0.83,uniprotkb:P60896,uniprotkb:P51587,IntAct
P60896,P51587,MI:0018,9606,9606,MI:0915,MI:0469,0.83,uniprotkb:P60896,uniprotkb:P51587,IntAct
P60896,P51587,MI:0019,9606,9606,MI:0915,MI:0469,0.83,uniprotkb:P60896,uniprotkb:P51587,IntAct
P51587,P60896,MI:0019,9606,9606,MI:0915,MI:0469,0.83,uniprotkb:P51587,uniprotkb:P60896,IntAct
P54762,Q80Z28,MI:0018,9606,10090,MI:0915,MI:0469,0.37,uniprotkb:P54762,uniprotkb:Q80Z28,IntAct
Q60631,P54762,MI:0018,10090,9606,MI:0915,MI:0469,0.37,uniprotkb:Q60631,uniprotkb:P54762,IntAct
P54762,Q13322,MI:0096,9606,9606,MI:0915,MI:0469,0.5,uniprotkb:P54762,uniprotkb:Q13322,IntAct
P62993,P54762,MI:0096,9606,9606,MI:0915,MI:0469,0.5,uniprotkb:P62993,uniprotkb:P54762,IntAct
P54762,Q13322,MI:0019,9606,9606,MI:0914,MI:0469,0.5,uniprotkb:P54762,uniprotkb:Q13322,IntAct
P54762,P62993,MI:0019,9606,9606,MI:0914,MI:0469,0.5,uniprotkb:P54762,uniprotkb:P62993,IntAct
O08785,O88529,MI:0018,10090,10036,MI:0915,MI:0486,0.37,uniprotkb:O08785,uniprotkb:O88529,IntAct
P09917,Q14019,MI:0096,9606,9606,MI:0915,MI:0486,0.7,uniprotkb:P09917,uniprotkb:Q14019,IntAct
P09917,Q14019,MI:0019,9606,9606,MI:0915,MI:0486,0.7,uniprotkb:P09917,uniprotkb:Q14019,IntAct
P09917,Q14019,MI:0019,9606,9606,MI:0915,MI:0486,0.7,uniprotkb:P09917,uniprotkb:Q14019,IntAct
P09917,Q14019,MI:0018,9606,9606,MI:0915,MI:0486,0.7,uniprotkb:P09917,uniprotkb:Q14019,IntAct
P46680,Q03048,MI:0018,559292,559292,MI:0915,MI:0486,0.55,uniprotkb:P46680,uniprotkb:Q03048,IntAct
Q99714,P05067,MI:0018,9606,9606,MI:0915,MI:0469,0.75,uniprotkb:Q99714,uniprotkb:P05067,IntAct
Q99714,P05067,MI:0030,9606,9606,MI:0915,MI:0469,0.75,uniprotkb:Q99714,uniprotkb:P05067,IntAct
Q99714,P05067,MI:0401,9606,9606,MI:0915,MI:0469,0.75,uniprotkb:Q99714,uniprotkb:P05067,IntAct
P05067,Q99714,MI:0411,9606,9606,MI:0915,MI:0469,0.75,uniprotkb:P05067,uniprotkb:Q99714,IntAct
O35274,P61169,MI:0018,10116,10116,MI:0915,MI:0486,0.51,uniprotkb:O35274,uniprotkb:P61169,IntAct
O35274,P61169,MI:0096,10116,10116,MI:0915,MI:0486,0.51,uniprotkb:O35274,uniprotkb:P61169,IntAct
O35274,P63088,MI:0096,10116,10116,MI:0915,MI:0486,0.62,uniprotkb:O35274,uniprotkb:P63088,IntAct
P33724,P33724,MI:0096,9615,9615,MI:0915,MI:0469,0.4,uniprotkb:P33724,uniprotkb:P33724,IntAct
O08838,P21575,MI:0096,10116,10116,MI:0915,MI:0486,0.59,uniprotkb:O08838,uniprotkb:P21575,IntAct
O08839,P21575,MI:0096,10116,10116,MI:0915,MI:0486,0.5,uniprotkb:O08839,uniprotkb:P21575,IntAct
O08838,O08839,MI:0019,10116,10116,MI:0915,MI:0486,0.5,uniprotkb:O08838,uniprotkb:O08839,IntAct
O08839,O08838,MI:0019,10116,10116,MI:0914,MI:0486,0.5,uniprotkb:O08839,uniprotkb:O08838,IntAct
O08839,P21575,MI:0019,10116,10116,MI:0914,MI:0486,0.5,uniprotkb:O08839,uniprotkb:P21575,IntAct
P63165,Q9UBC3,MI:0018,9606,9606,MI:0915,MI:0469,0.59,uniprotkb:P63165,uniprotkb:Q9UBC3,IntAct
P63279,Q9UBC3,MI:0018,9606,9606,MI:0915,MI:0469,0.57,uniprotkb:P63279,uniprotkb:Q9UBC3,IntAct
Q9UBC3,P63165,MI:0019,9606,9606,MI:0914,MI:0469,0.59,uniprotkb:Q9UBC3,uniprotkb:P63165,IntAct
Q9UBC3,P63279,MI:0019,9606,9606,MI:0914,MI:0469,0.57,uniprotkb:Q9UBC3,uniprotkb:P63279,IntAct
Q9UBC3,P63165,MI:0096,9606,9606,MI:0915,MI:0469,0.59,uniprotkb:Q9UBC3,uniprotkb:P63165,IntAct
P63279,Q9UBC3,MI:0096,9606,9606,MI:0915,MI:0469,0.57,uniprotkb:P63279,uniprotkb:Q9UBC3,IntAct
P63165,Q9UBC3,MI:0428,9606,9606,MI:0403,MI:0469,0.59,uniprotkb:P63165,uniprotkb:Q9UBC3,IntAct
Q61214,Q61214,MI:0018,10090,10090,MI:0915,MI:0469,0.59,uniprotkb:Q61214,uniprotkb:Q61214,IntAct
P78352,Q15303,MI:0018,9606,9606,MI:0915,MI:0471,0.65,uniprotkb:P78352,uniprotkb:Q15303,IntAct
Q13425,Q15303,MI:0018,9606,9606,MI:0915,MI:0471,0.37,uniprotkb:Q13425,uniprotkb:Q15303,IntAct
Q15700,Q15303,MI:0018,9606,9606,MI:0915,MI:0471,0.37,uniprotkb:Q15700,uniprotkb:Q15303,IntAct
Q92796,Q15303,MI:0018,9606,9606,MI:0915,MI:0471,0.37,uniprotkb:Q92796,uniprotkb:Q15303,IntAct
P78352,Q15303,MI:0006,9606,9606,MI:0915,MI:0471,0.65,uniprotkb:P78352,uniprotkb:Q15303,IntAct
Q15303,P78352,MI:0006,9606,9606,MI:0915,MI:0471,0.65,uniprotkb:Q15303,uniprotkb:P78352,IntAct
P78352,Q15303,MI:0006,9606,9606,MI:0915,MI:0471,0.65,uniprotkb:P78352,uniprotkb:Q15303,IntAct
P78352,Q15303,MI:0006,9606,9606,MI:0915,MI:0471,0.65,uniprotkb:P78352,uniprotkb:Q15303,IntAct
P16871,P13232,MI:0006,9606,9606,MI:0915,MI:0486,0.74,uniprotkb:P16871,uniprotkb:P13232,IntAct
P31785,P13232,MI:0006,9606,9606,MI:0915,MI:0486,0.4,uniprotkb:P31785,uniprotkb:P13232,IntAct
P16871,P13232,MI:0006,9606,9606,MI:0915,MI:0486,0.74,uniprotkb:P16871,uniprotkb:P13232,IntAct
P31785,P13232,MI:0006,9606,9606,MI:0915,MI:0486,0.4,uniprotkb:P31785,uniprotkb:P13232,IntAct
P13232,P16871,MI:0030,9606,9606,MI:0915,MI:0486,0.74,uniprotkb:P13232,uniprotkb:P16871,IntAct
P34902,P04351,MI:0031,10090,10090,MI:0407,MI:0486,0.44,uniprotkb:P34902,uniprotkb:P04351,IntAct
P07750,P34902,MI:0031,10090,10090,MI:0407,MI:0486,0.44,uniprotkb:P07750,uniprotkb:P34902,IntAct
Q9ES00,Q01853,MI:0019,10090,10090,MI:0915,MI:0486,0.4,uniprotkb:Q9ES00,uniprotkb:Q01853,IntAct
Q9HB96,Q00597,MI:0019,9606,9606,MI:0914,MI:0471,0.72,uniprotkb:Q9HB96,uniprotkb:Q00597,IntAct
Q9HB96,Q9NPI8,MI:0019,9606,9606,MI:0914,MI:0471,0.35,uniprotkb:Q9HB96,uniprotkb:Q9NPI8,IntAct
Q9HB96,O15287,MI:0019,9606,9606,MI:0914,MI:0471,0.35,uniprotkb:Q9HB96,uniprotkb:O15287,IntAct
Q9HB96,Q9BXW9,MI:0019,9606,9606,MI:0914,MI:0471,0.62,uniprotkb:Q9HB96,uniprotkb:Q9BXW9,IntAct
Q9HB96,O15360,MI:0019,9606,9606,MI:0914,MI:0471,0.35,uniprotkb:Q9HB96,uniprotkb:O15360,IntAct
